Time Stamp,spread_NYC,spread_LONGIL
2023-07-01 00:05:00,-1.370000000000001,1.6199999999999974
2023-07-01 00:10:00,-1.2600000000000016,1.8599999999999994
2023-07-01 00:15:00,-1.0899999999999999,2.0
2023-07-01 00:20:00,0.0400000000000027,3.1299999999999955
2023-07-01 00:25:00,0.10000000000000142,3.2499999999999964
2023-07-01 00:30:00,-1.379999999999999,1.5899999999999963
2023-07-01 00:35:00,-1.1900000000000013,1.779999999999994
2023-07-01 00:40:00,-0.35999999999999943,2.6299999999999955
2023-07-01 00:45:00,0.16000000000000014,3.169999999999998
2023-07-01 00:50:00,1.2300000000000004,4.289999999999996
2023-07-01 00:55:00,2.3000000000000007,5.409999999999997
2023-07-01 01:00:00,-4.440000000000005,0.03999999999999915
2023-07-01 01:05:00,-3.41,1.0600000000000023
2023-07-01 01:10:00,-2.1800000000000033,2.3200000000000003
2023-07-01 01:15:00,-2.900000000000002,1.620000000000001
2023-07-01 01:20:00,-2.870000000000001,1.6799999999999997
2023-07-01 01:25:00,-2.3000000000000007,2.219999999999999
2023-07-01 01:30:00,-1.8100000000000023,2.7300000000000004
2023-07-01 01:35:00,-1.6300000000000026,2.969999999999999
2023-07-01 01:40:00,0.5799999999999983,5.199999999999999
2023-07-01 01:45:00,1.1499999999999986,5.809999999999999
2023-07-01 01:50:00,1.2099999999999973,5.84
2023-07-01 01:55:00,1.2899999999999991,5.899999999999999
2023-07-01 02:00:00,-1.0399999999999991,1.7800000000000011
2023-07-01 02:05:00,-2.0100000000000016,0.8200000000000003
2023-07-01 02:10:00,-0.5399999999999991,2.3200000000000003
2023-07-01 02:15:00,-0.030000000000001137,2.8900000000000006
2023-07-01 02:20:00,0.09999999999999787,3.0500000000000007
2023-07-01 02:25:00,0.5999999999999979,3.5400000000000027
2023-07-01 02:30:00,4.399999999999999,7.450000000000003
2023-07-01 02:35:00,5.199999999999999,8.290000000000003
2023-07-01 02:40:00,5.25,8.360000000000003
2023-07-01 02:45:00,5.27,8.360000000000003
2023-07-01 02:50:00,5.27,8.3
2023-07-01 02:55:00,5.489999999999998,8.520000000000003
2023-07-01 03:00:00,0.3099999999999987,1.4400000000000013
2023-07-01 03:05:00,0.3099999999999987,1.4000000000000021
2023-07-01 03:10:00,0.9699999999999989,2.120000000000001
2023-07-01 03:15:00,0.9699999999999989,2.120000000000001
2023-07-01 03:20:00,0.9899999999999984,2.1400000000000006
2023-07-01 03:25:00,0.9899999999999984,2.120000000000001
2023-07-01 03:30:00,2.039999999999999,3.200000000000003
2023-07-01 03:35:00,3.3599999999999994,4.57
2023-07-01 03:40:00,3.4299999999999997,4.630000000000003
2023-07-01 03:45:00,3.669999999999998,4.880000000000003
2023-07-01 03:50:00,3.669999999999998,4.870000000000001
2023-07-01 03:55:00,4.029999999999998,5.25
2023-07-01 04:00:00,1.9400000000000013,2.0799999999999983
2023-07-01 04:05:00,0.6000000000000014,0.6600000000000001
2023-07-01 04:10:00,-0.379999999999999,-0.3200000000000003
2023-07-01 04:15:00,0.6000000000000014,0.6999999999999993
2023-07-01 04:20:00,0.5300000000000011,0.629999999999999
2023-07-01 04:25:00,0.620000000000001,0.75
2023-07-01 04:30:00,0.620000000000001,0.75
2023-07-01 04:35:00,1.9200000000000017,2.0799999999999983
2023-07-01 04:40:00,1.8800000000000026,2.009999999999998
2023-07-01 04:45:00,0.8900000000000006,1.0
2023-07-01 04:50:00,1.9000000000000021,2.0299999999999976
2023-07-01 04:55:00,1.9000000000000021,2.0299999999999976
2023-07-01 05:00:00,2.200000000000003,2.460000000000001
2023-07-01 05:05:00,2.110000000000003,2.330000000000002
2023-07-01 05:10:00,2.270000000000003,2.5500000000000007
2023-07-01 05:15:00,2.4200000000000017,2.75
2023-07-01 05:20:00,2.400000000000002,2.700000000000003
2023-07-01 05:25:00,2.400000000000002,2.700000000000003
2023-07-01 05:30:00,3.4200000000000017,3.75
2023-07-01 05:35:00,4.180000000000003,4.5
2023-07-01 05:40:00,4.450000000000003,4.780000000000001
2023-07-01 05:45:00,4.380000000000003,4.700000000000003
2023-07-01 05:50:00,4.180000000000003,4.490000000000002
2023-07-01 05:55:00,3.4200000000000017,3.7300000000000004
2023-07-01 06:00:00,7.309999999999999,7.539999999999999
2023-07-01 06:05:00,5.149999999999999,5.240000000000002
2023-07-01 06:10:00,5.149999999999999,5.289999999999999
2023-07-01 06:15:00,4.98,5.100000000000001
2023-07-01 06:20:00,4.799999999999997,4.920000000000002
2023-07-01 06:25:00,4.829999999999998,4.949999999999999
2023-07-01 06:30:00,4.640000000000001,4.760000000000002
2023-07-01 06:35:00,4.119999999999997,4.25
2023-07-01 06:40:00,3.879999999999999,4.010000000000002
2023-07-01 06:45:00,3.8599999999999994,3.990000000000002
2023-07-01 06:50:00,3.3900000000000006,3.5100000000000016
2023-07-01 06:55:00,2.9399999999999977,3.0700000000000003
2023-07-01 07:00:00,4.329999999999998,8.169999999999998
2023-07-01 07:05:00,4.440000000000001,8.219999999999999
2023-07-01 07:10:00,4.260000000000002,8.009999999999998
2023-07-01 07:15:00,3.870000000000001,7.659999999999997
2023-07-01 07:20:00,4.07,7.859999999999999
2023-07-01 07:25:00,4.050000000000001,7.799999999999997
2023-07-01 07:30:00,4.030000000000001,7.779999999999998
2023-07-01 07:35:00,3.8099999999999987,7.639999999999997
2023-07-01 07:40:00,3.8000000000000007,7.619999999999997
2023-07-01 07:45:00,3.7699999999999996,7.59
2023-07-01 07:50:00,3.75,7.539999999999999
2023-07-01 07:55:00,3.2300000000000004,6.989999999999998
