Time Stamp,Real_Time,Day_Ahead,Load
2023-07-09 13:35:00,52.31,52.88,3587.1484
2023-07-09 13:40:00,56.85,52.88,3594.1729
2023-07-09 13:45:00,46.22,52.88,3601.2173
2023-07-09 13:50:00,56.96,52.88,3611.8916
2023-07-09 13:55:00,56.91,52.88,3618.0767
2023-07-09 14:00:00,48.55,56.91,3617.6704
2023-07-09 14:05:00,43.15,56.91,3629.609
2023-07-09 14:10:00,43.1,56.91,3642.226
2023-07-09 14:15:00,43.23,56.91,3625.305
2023-07-09 14:20:00,56.79,56.91,3633.5947
2023-07-09 14:25:00,56.74,56.91,3640.331
2023-07-09 14:30:00,56.71,56.91,3645.6348
2023-07-09 14:35:00,45.94,56.91,3623.3716
2023-07-09 14:40:00,50.87,56.91,3625.1582
2023-07-09 14:45:00,43.1,56.91,3646.5024
2023-07-09 14:50:00,43.1,56.91,3654.7659
2023-07-09 14:55:00,43.09,56.91,3658.6685
2023-07-09 15:00:00,38.76,56.82,3650.8774
2023-07-09 15:05:00,41.51,56.82,3653.276
2023-07-09 15:10:00,41.5,56.82,3654.3335
2023-07-09 15:15:00,41.53,56.82,3648.7212
2023-07-09 15:20:00,40.13,56.82,3651.8965
2023-07-09 15:25:00,40.12,56.82,3664.5957
2023-07-09 15:30:00,39.05,56.82,3666.7852
2023-07-09 15:35:00,38.84,56.82,3686.2485
2023-07-09 15:40:00,38.88,56.82,3656.6968
2023-07-09 15:45:00,38.92,56.82,3674.822
2023-07-09 15:50:00,39.9,56.82,3687.2542
2023-07-09 15:55:00,37.06,56.82,3677.4565
2023-07-09 16:00:00,36.29,62.64,3671.664
2023-07-09 16:05:00,36.29,62.64,3670.95
2023-07-09 16:10:00,35.95,62.64,3670.6367
2023-07-09 16:15:00,36.3,62.64,3671.3357
2023-07-09 16:20:00,37.74,62.64,3663.459
2023-07-09 16:25:00,36.41,62.64,3645.1853
2023-07-09 16:30:00,37.66,62.64,3648.8887
2023-07-09 16:35:00,38.88,62.64,3650.5173
2023-07-09 16:40:00,38.72,62.64,3643.5874
2023-07-09 16:45:00,38.57,62.64,3642.524
2023-07-09 16:50:00,36.62,62.64,3650.792
2023-07-09 16:55:00,37.53,62.64,3641.946
2023-07-09 17:00:00,32.67,58.9,3635.7324
2023-07-09 17:05:00,35.53,58.9,3636.4019
2023-07-09 17:10:00,35.43,58.9,3631.3135
2023-07-09 17:15:00,36.51,58.9,3621.313
2023-07-09 17:20:00,36.58,58.9,3621.484
2023-07-09 17:25:00,35.96,58.9,3629.4402
2023-07-09 17:30:00,35.27,58.9,3588.1782
2023-07-09 17:35:00,33.16,58.9,3587.7273
2023-07-09 17:40:00,33.43,58.9,3591.7605
2023-07-09 17:45:00,34.2,58.9,3589.923
2023-07-09 17:50:00,34.67,58.9,3575.1804
2023-07-09 17:55:00,34.2,58.9,3559.5098
2023-07-09 18:00:00,33.58,49.39,3559.6733
2023-07-09 18:05:00,33.56,49.39,3551.9976
2023-07-09 18:10:00,33.15,49.39,3530.5005
2023-07-09 18:15:00,32.95,49.39,3536.4084
2023-07-09 18:20:00,32.35,49.39,3523.6157
2023-07-09 18:25:00,33.12,49.39,3502.8354
2023-07-09 18:30:00,31.65,49.39,3516.647
2023-07-09 18:35:00,31.49,49.39,3494.1965
2023-07-09 18:40:00,31.4,49.39,3487.3096
2023-07-09 18:45:00,29.94,49.39,3484.5693
2023-07-09 18:50:00,29.86,49.39,3487.6885
2023-07-09 18:55:00,29.91,49.39,3480.3892
2023-07-09 19:00:00,29.97,46.37,3457.8604
2023-07-09 19:05:00,29.85,46.37,3440.3726
2023-07-09 19:10:00,29.82,46.37,3439.8918
2023-07-09 19:15:00,29.85,46.37,3430.2373
2023-07-09 19:20:00,29.82,46.37,3420.6333
2023-07-09 19:25:00,29.83,46.37,3429.0237
2023-07-09 19:30:00,29.79,46.37,3392.7222
2023-07-09 19:35:00,29.83,46.37,3388.0479
2023-07-09 19:40:00,29.78,46.37,3387.6191
2023-07-09 19:45:00,29.03,46.37,3374.7505
2023-07-09 19:50:00,29.05,46.37,3363.1787
2023-07-09 19:55:00,29.72,46.37,3349.7026
2023-07-09 20:00:00,31.02,44.37,3356.6577
2023-07-09 20:05:00,34.64,44.37,3361.7717
2023-07-09 20:10:00,31.79,44.37,3354.583
2023-07-09 20:15:00,31.35,44.37,3360.4185
2023-07-09 20:20:00,31.42,44.37,3338.8057
2023-07-09 20:25:00,36.24,44.37,3345.0298
2023-07-09 20:30:00,36.57,44.37,3338.1733
2023-07-09 20:35:00,34.7,44.37,3336.5703
2023-07-09 20:40:00,36.6,44.37,3340.0293
2023-07-09 20:45:00,31.76,44.37,3341.4602
2023-07-09 20:50:00,31.39,44.37,3355.1162
2023-07-09 20:55:00,31.45,44.37,3342.6028
2023-07-09 21:00:00,31.77,39.16,3327.6763
2023-07-09 21:05:00,30.89,39.16,3329.1606
2023-07-09 21:10:00,30.84,39.16,3318.6216
2023-07-09 21:15:00,30.81,39.16,3304.688
2023-07-09 21:20:00,30.81,39.16,3307.7188
2023-07-09 21:25:00,31.7,39.16,3291.8
2023-07-09 21:30:00,29.85,39.16,3289.2114
2023-07-09 21:35:00,29.82,39.16,3264.7354
2023-07-09 21:40:00,29.82,39.16,3263.014
2023-07-09 21:45:00,29.85,39.16,3247.78
2023-07-09 21:50:00,29.84,39.16,3216.3218
2023-07-09 21:55:00,29.9,39.16,3219.0417
2023-07-09 22:00:00,34.74,38.7,3204.1533
2023-07-09 22:05:00,31.46,38.7,3182.1763
2023-07-09 22:10:00,31.35,38.7,3169.082
2023-07-09 22:15:00,31.58,38.7,3148.837
2023-07-09 22:20:00,31.46,38.7,3139.4316
2023-07-09 22:25:00,30.81,38.7,3123.3572
2023-07-09 22:30:00,30.72,38.7,3115.2476
2023-07-09 22:35:00,31.34,38.7,3082.6292
2023-07-09 22:40:00,30.36,38.7,3078.6414
2023-07-09 22:45:00,28.33,38.7,3064.1536
2023-07-09 22:50:00,28.07,38.7,3024.232
2023-07-09 22:55:00,28.93,38.7,3004.601
2023-07-09 23:00:00,31.33,43.71,2996.161
2023-07-09 23:05:00,32.08,43.71,2972.6729
2023-07-09 23:10:00,28.95,43.71,2954.9521
2023-07-09 23:15:00,28.35,43.71,2958.021
2023-07-09 23:20:00,27.51,43.71,2927.5618
2023-07-09 23:25:00,27.56,43.71,2908.0728
2023-07-09 23:30:00,28.15,43.71,2899.637
2023-07-09 23:35:00,28.35,43.71,2871.5156
2023-07-09 23:40:00,27.81,43.71,2850.2717
2023-07-09 23:45:00,27.93,43.71,2817.4946
2023-07-09 23:50:00,27.86,43.71,2804.3376
2023-07-09 23:55:00,24.45,43.71,2811.0264
2023-07-10 00:00:00,28.74,41.89,2788.1538
2023-07-10 00:05:00,27.0,41.89,2786.2852
2023-07-10 00:10:00,25.45,41.89,2753.711
2023-07-10 00:15:00,23.61,41.89,2755.7046
2023-07-10 00:20:00,23.36,41.89,2746.9373
2023-07-10 00:25:00,27.48,41.89,2758.0896
2023-07-10 00:30:00,25.26,41.89,2698.895
2023-07-10 00:35:00,25.36,41.89,2702.4268
2023-07-10 00:40:00,23.38,41.89,2685.0674
2023-07-10 00:45:00,23.32,41.89,2664.2207
2023-07-10 00:50:00,25.36,41.89,2653.0437
2023-07-10 00:55:00,23.23,41.89,2654.3306
2023-07-10 01:00:00,28.23,38.06,2637.9414
2023-07-10 01:05:00,27.7,38.06,2635.048
2023-07-10 01:10:00,27.52,38.06,2624.2808
2023-07-10 01:15:00,25.38,38.06,2615.6372
2023-07-10 01:20:00,25.33,38.06,2595.624
2023-07-10 01:25:00,25.29,38.06,2585.166
2023-07-10 01:30:00,25.31,38.06,2587.155
2023-07-10 01:35:00,25.34,38.06,2567.1875
2023-07-10 01:40:00,23.32,38.06,2551.6162
2023-07-10 01:45:00,23.77,38.06,2549.8848
2023-07-10 01:50:00,25.41,38.06,2535.9136
2023-07-10 01:55:00,25.43,38.06,2523.336
2023-07-10 02:00:00,27.44,35.37,2525.4204
2023-07-10 02:05:00,28.01,35.37,2519.77
2023-07-10 02:10:00,28.37,35.37,2520.5005
2023-07-10 02:15:00,27.96,35.37,2513.479
2023-07-10 02:20:00,27.6,35.37,2491.2375
2023-07-10 02:25:00,27.18,35.37,2497.9355
2023-07-10 02:30:00,25.45,35.37,2488.0679
2023-07-10 02:35:00,25.43,35.37,2471.183
2023-07-10 02:40:00,25.43,35.37,2472.228
2023-07-10 02:45:00,25.45,35.37,2456.0813
2023-07-10 02:50:00,25.48,35.37,2444.603
2023-07-10 02:55:00,24.22,35.37,2439.331
2023-07-10 03:00:00,28.33,35.0,2433.338
2023-07-10 03:05:00,27.79,35.0,2423.0803
2023-07-10 03:10:00,27.82,35.0,2418.764
2023-07-10 03:15:00,27.48,35.0,2413.8403
2023-07-10 03:20:00,26.99,35.0,2416.2212
2023-07-10 03:25:00,26.93,35.0,2413.43
2023-07-10 03:30:00,26.99,35.0,2398.58
2023-07-10 03:35:00,27.48,35.0,2396.9316
2023-07-10 03:40:00,27.04,35.0,2388.4023
2023-07-10 03:45:00,26.54,35.0,2385.9102
2023-07-10 03:50:00,25.4,35.0,2385.6965
2023-07-10 03:55:00,25.38,35.0,2389.9443
2023-07-10 04:00:00,23.78,36.34,2367.7183
2023-07-10 04:05:00,25.08,36.34,2372.652
2023-07-10 04:10:00,23.85,36.34,2379.171
2023-07-10 04:15:00,25.41,36.34,2372.7036
2023-07-10 04:20:00,26.96,36.34,2378.4858
2023-07-10 04:25:00,27.05,36.34,2387.3726
2023-07-10 04:30:00,26.6,36.34,2385.9854
2023-07-10 04:35:00,26.6,36.34,2388.727
2023-07-10 04:40:00,27.09,36.34,2404.7124
2023-07-10 04:45:00,27.07,36.34,2395.676
2023-07-10 04:50:00,26.65,36.34,2393.9983
2023-07-10 04:55:00,27.91,36.34,2394.0425
2023-07-10 05:00:00,24.82,32.92,2392.5037
2023-07-10 05:05:00,25.45,32.92,2406.5886
2023-07-10 05:10:00,27.52,32.92,2427.4734
2023-07-10 05:15:00,27.91,32.92,2433.4155
2023-07-10 05:20:00,27.9,32.92,2444.3474
2023-07-10 05:25:00,27.96,32.92,2451.5928
2023-07-10 05:30:00,27.93,32.92,2454.4675
2023-07-10 05:35:00,27.91,32.92,2450.5544
2023-07-10 05:40:00,27.93,32.92,2449.837
2023-07-10 05:45:00,27.96,32.92,2458.3674
2023-07-10 05:50:00,29.17,32.92,2444.9575
2023-07-10 05:55:00,29.4,32.92,2459.6143
2023-07-10 06:00:00,23.48,33.58,2467.818
2023-07-10 06:05:00,27.47,33.58,2482.2764
2023-07-10 06:10:00,28.01,33.58,2490.2473
2023-07-10 06:15:00,28.31,33.58,2507.7075
2023-07-10 06:20:00,30.33,33.58,2517.6877
2023-07-10 06:25:00,30.64,33.58,2523.634
2023-07-10 06:30:00,30.95,33.58,2536.7158
2023-07-10 06:35:00,32.21,33.58,2560.3567
2023-07-10 06:40:00,32.28,33.58,2593.8994
2023-07-10 06:45:00,32.27,33.58,2585.8706
2023-07-10 06:50:00,32.42,33.58,2611.2947
2023-07-10 06:55:00,33.96,33.58,2620.5474
2023-07-10 07:00:00,27.8,36.19,2636.983
2023-07-10 07:05:00,30.66,36.19,2660.2441
2023-07-10 07:10:00,30.37,36.19,2674.7878
2023-07-10 07:15:00,28.42,36.19,2691.2383
2023-07-10 07:20:00,27.64,36.19,2717.2334
2023-07-10 07:25:00,28.07,36.19,2719.9146
2023-07-10 07:30:00,28.42,36.19,2724.7437
2023-07-10 07:35:00,30.71,36.19,2735.775
2023-07-10 07:40:00,31.2,36.19,2764.7732
2023-07-10 07:45:00,31.96,36.19,2765.8647
2023-07-10 07:50:00,31.99,36.19,2814.0933
2023-07-10 07:55:00,31.14,36.19,2803.392
2023-07-10 08:00:00,31.31,41.88,2847.9346
2023-07-10 08:05:00,38.35,41.88,2867.5723
2023-07-10 08:10:00,31.85,41.88,2906.6865
2023-07-10 08:15:00,32.01,41.88,2919.1245
2023-07-10 08:20:00,31.71,41.88,2921.229
2023-07-10 08:25:00,32.63,41.88,2925.0215
2023-07-10 08:30:00,37.43,41.88,2915.4492
2023-07-10 08:35:00,42.76,41.88,2940.6714
2023-07-10 08:40:00,39.95,41.88,2975.6025
2023-07-10 08:45:00,39.19,41.88,2963.8032
2023-07-10 08:50:00,36.28,41.88,2981.51
2023-07-10 08:55:00,36.75,41.88,2970.7876
2023-07-10 09:00:00,36.26,47.48,3009.6797
2023-07-10 09:05:00,36.01,47.48,3007.8872
2023-07-10 09:10:00,36.03,47.48,3067.795
2023-07-10 09:15:00,111.95,47.48,3071.5625
2023-07-10 09:20:00,45.62,47.48,3064.0608
2023-07-10 09:25:00,36.57,47.48,3092.2427
2023-07-10 09:30:00,36.44,47.48,3103.888
2023-07-10 09:35:00,321.73,47.48,3114.1108
2023-07-10 09:40:00,36.34,47.48,3139.9297
2023-07-10 09:45:00,53.04,47.48,3169.1172
2023-07-10 09:50:00,36.27,47.48,3181.7583
2023-07-10 09:55:00,39.54,47.48,3183.166
2023-07-10 10:00:00,40.35,48.42,3195.8745
2023-07-10 10:05:00,35.68,48.42,3195.2568
2023-07-10 10:10:00,35.9,48.42,3204.3271
2023-07-10 10:15:00,37.58,48.42,3216.2856
2023-07-10 10:20:00,37.58,48.42,3208.397
2023-07-10 10:25:00,37.54,48.42,3209.1587
2023-07-10 10:30:00,37.63,48.42,3244.0654
2023-07-10 10:35:00,36.34,48.42,3277.372
2023-07-10 10:40:00,37.03,48.42,3267.5972
2023-07-10 10:45:00,40.46,48.42,3290.5083
2023-07-10 10:50:00,45.56,48.42,3305.0276
2023-07-10 10:55:00,45.47,48.42,3303.0073
2023-07-10 11:00:00,43.16,51.7,3344.62
2023-07-10 11:05:00,42.7,51.7,3352.2056
2023-07-10 11:10:00,43.12,51.7,3366.5
2023-07-10 11:15:00,40.5,51.7,3393.603
2023-07-10 11:20:00,43.12,51.7,3400.0059
2023-07-10 11:25:00,43.1,51.7,3403.554
2023-07-10 11:30:00,40.45,51.7,3427.704
2023-07-10 11:35:00,40.42,51.7,3468.2866
2023-07-10 11:40:00,40.46,51.7,3456.3164
2023-07-10 11:45:00,40.5,51.7,3470.704
2023-07-10 11:50:00,41.08,51.7,3492.6177
2023-07-10 11:55:00,40.46,51.7,3490.1208
2023-07-10 12:00:00,42.13,57.64,3469.2695
2023-07-10 12:05:00,43.07,57.64,3486.851
2023-07-10 12:10:00,37.67,57.64,3553.7524
2023-07-10 12:15:00,37.68,57.64,3567.488
2023-07-10 12:20:00,38.02,57.64,3578.3174
2023-07-10 12:25:00,43.08,57.64,3587.0925
2023-07-10 12:30:00,160.19,57.64,3613.0864
2023-07-10 12:35:00,39.91,57.64,3593.9185
2023-07-10 12:40:00,39.84,57.64,3610.5383
2023-07-10 12:45:00,40.15,57.64,3626.3845
2023-07-10 12:50:00,41.11,57.64,3612.772
2023-07-10 12:55:00,45.74,57.64,3619.228
2023-07-10 13:00:00,36.56,64.22,3631.0872
2023-07-10 13:05:00,35.67,64.22,3619.6016
2023-07-10 13:10:00,35.79,64.22,3665.4138
2023-07-10 13:15:00,35.8,64.22,3672.9946
2023-07-10 13:20:00,35.28,64.22,3708.125
2023-07-10 13:25:00,36.61,64.22,3739.375
2023-07-10 13:30:00,59.52,64.22,3702.4033
2023-07-10 13:35:00,39.11,64.22,3727.6958
2023-07-10 13:40:00,38.47,64.22,3706.51
2023-07-10 13:45:00,37.52,64.22,3732.232
2023-07-10 13:50:00,37.89,64.22,3725.8005
2023-07-10 13:55:00,38.24,64.22,3740.391
2023-07-10 14:00:00,35.04,63.35,3785.31
2023-07-10 14:05:00,34.18,63.35,3774.6318
2023-07-10 14:10:00,34.34,63.35,3795.7603
2023-07-10 14:15:00,34.26,63.35,3779.151
2023-07-10 14:20:00,31.89,63.35,3776.588
2023-07-10 14:25:00,31.89,63.35,3785.8813
2023-07-10 14:30:00,34.43,63.35,3791.272
2023-07-10 14:35:00,35.4,63.35,3804.6123
2023-07-10 14:40:00,35.12,63.35,3793.6074
2023-07-10 14:45:00,35.11,63.35,3757.7454
2023-07-10 14:50:00,36.61,63.35,3788.2163
2023-07-10 14:55:00,35.3,63.35,3815.1646
2023-07-10 15:00:00,33.15,68.0,3790.6506
2023-07-10 15:05:00,34.61,68.0,3787.1765
2023-07-10 15:10:00,34.7,68.0,3805.7964
2023-07-10 15:15:00,32.97,68.0,3821.1738
2023-07-10 15:20:00,31.76,68.0,3836.5867
2023-07-10 15:25:00,32.91,68.0,3829.9578
2023-07-10 15:30:00,32.87,68.0,3856.6199
2023-07-10 15:35:00,32.8,68.0,3889.924
2023-07-10 15:40:00,32.77,68.0,3929.6606
2023-07-10 15:45:00,34.85,68.0,3981.8333
2023-07-10 15:50:00,35.77,68.0,4001.274
2023-07-10 15:55:00,37.66,68.0,3992.041
2023-07-10 16:00:00,34.51,77.0,3949.7273
2023-07-10 16:05:00,34.62,77.0,3896.7866
2023-07-10 16:10:00,34.48,77.0,3901.442
2023-07-10 16:15:00,32.96,77.0,3927.2942
2023-07-10 16:20:00,32.93,77.0,3962.4712
2023-07-10 16:25:00,34.81,77.0,3974.1267
2023-07-10 16:30:00,38.87,77.0,3978.2358
2023-07-10 16:35:00,40.18,77.0,3991.1094
2023-07-10 16:40:00,40.09,77.0,4023.245
2023-07-10 16:45:00,40.44,77.0,4065.5232
2023-07-10 16:50:00,41.12,77.0,4080.403
2023-07-10 16:55:00,43.42,77.0,4092.0923
2023-07-10 17:00:00,40.22,70.17,4093.4126
2023-07-10 17:05:00,36.82,70.17,4081.8533
2023-07-10 17:10:00,38.24,70.17,4099.723
2023-07-10 17:15:00,45.92,70.17,4068.8
2023-07-10 17:20:00,45.79,70.17,4113.77
2023-07-10 17:25:00,45.79,70.17,4115.3735
2023-07-10 17:30:00,45.79,70.17,4133.9463
2023-07-10 17:35:00,53.28,70.17,4188.5557
2023-07-10 17:40:00,53.28,70.17,4181.188
2023-07-10 17:45:00,61.85,70.17,4197.499
2023-07-10 17:50:00,64.17,70.17,4189.1074
2023-07-10 17:55:00,64.3,70.17,4218.301
2023-07-10 18:00:00,42.12,59.64,4178.8633
2023-07-10 18:05:00,39.76,59.64,4187.1025
2023-07-10 18:10:00,39.92,59.64,4179.1777
2023-07-10 18:15:00,40.08,59.64,4172.752
2023-07-10 18:20:00,36.83,59.64,4196.0747
2023-07-10 18:25:00,35.59,59.64,4184.196
2023-07-10 18:30:00,36.11,59.64,4201.713
2023-07-10 18:35:00,39.12,59.64,4197.1934
2023-07-10 18:40:00,36.73,59.64,4190.1807
2023-07-10 18:45:00,39.8,59.64,4193.8823
2023-07-10 18:50:00,39.12,59.64,4194.679
2023-07-10 18:55:00,36.74,59.64,4215.9346
2023-07-10 19:00:00,36.7,54.67,4191.301
2023-07-10 19:05:00,34.48,54.67,4152.2207
2023-07-10 19:10:00,33.68,54.67,4129.618
2023-07-10 19:15:00,33.52,54.67,4122.903
2023-07-10 19:20:00,31.96,54.67,4124.477
2023-07-10 19:25:00,30.99,54.67,4089.15
2023-07-10 19:30:00,31.02,54.67,4069.33
2023-07-10 19:35:00,31.01,54.67,4040.4448
2023-07-10 19:40:00,30.01,54.67,4019.1755
2023-07-10 19:45:00,29.99,54.67,4005.8584
2023-07-10 19:50:00,29.93,54.67,3993.746
2023-07-10 19:55:00,30.01,54.67,3962.1016
2023-07-10 20:00:00,54.24,50.35,3930.3726
2023-07-10 20:05:00,49.79,50.35,3937.5005
2023-07-10 20:10:00,32.84,50.35,3900.826
2023-07-10 20:15:00,32.78,50.35,3892.433
2023-07-10 20:20:00,32.76,50.35,3862.9036
2023-07-10 20:25:00,32.75,50.35,3846.8271
2023-07-10 20:30:00,32.76,50.35,3816.443
2023-07-10 20:35:00,32.73,50.35,3804.0757
2023-07-10 20:40:00,32.73,50.35,3794.624
2023-07-10 20:45:00,30.39,50.35,3777.747
2023-07-10 20:50:00,31.62,50.35,3771.8916
2023-07-10 20:55:00,30.25,50.35,3759.6743
2023-07-10 21:00:00,34.11,44.87,3729.749
2023-07-10 21:05:00,33.68,44.87,3727.2144
2023-07-10 21:10:00,73.95,44.87,3685.1953
2023-07-10 21:15:00,47.97,44.87,3677.3438
2023-07-10 21:20:00,47.97,44.87,3654.023
2023-07-10 21:25:00,48.78,44.87,3630.0947
2023-07-10 21:30:00,79.54,44.87,3605.3237
2023-07-10 21:35:00,62.79,44.87,3597.5688
2023-07-10 21:40:00,70.4,44.87,3551.7905
2023-07-10 21:45:00,59.7,44.87,3553.2764
2023-07-10 21:50:00,70.42,44.87,3513.8228
2023-07-10 21:55:00,68.16,44.87,3484.167
2023-07-10 22:00:00,33.6,40.28,3450.103
2023-07-10 22:05:00,28.43,40.28,3426.9521
2023-07-10 22:10:00,45.01,40.28,3382.664
2023-07-10 22:15:00,52.81,40.28,3362.0579
2023-07-10 22:20:00,38.08,40.28,3325.8303
2023-07-10 22:25:00,35.6,40.28,3311.5298
2023-07-10 22:30:00,28.55,40.28,3264.331
2023-07-10 22:35:00,28.27,40.28,3234.6768
2023-07-10 22:40:00,28.04,40.28,3208.7954
2023-07-10 22:45:00,23.72,40.28,3168.001
2023-07-10 22:50:00,22.32,40.28,3147.5347
2023-07-10 22:55:00,22.43,40.28,3119.331
2023-07-10 23:00:00,28.1,34.62,3096.8516
2023-07-10 23:05:00,27.91,34.62,3046.316
2023-07-10 23:10:00,27.65,34.62,3019.2456
2023-07-10 23:15:00,25.38,34.62,3004.8384
2023-07-10 23:20:00,24.34,34.62,2966.4932
2023-07-10 23:25:00,23.29,34.62,2948.1086
2023-07-10 23:30:00,23.65,34.62,2912.1948
2023-07-10 23:35:00,24.27,34.62,2887.2307
2023-07-10 23:40:00,23.61,34.62,2862.3843
2023-07-10 23:45:00,23.61,34.62,2820.7651
2023-07-10 23:50:00,23.61,34.62,2807.99
2023-07-10 23:55:00,23.63,34.62,2787.8218
2023-07-11 00:00:00,22.36,30.34,2767.1523
2023-07-11 00:05:00,24.02,30.34,2729.1707
2023-07-11 00:10:00,20.74,30.34,2697.925
2023-07-11 00:15:00,21.05,30.34,2675.375
2023-07-11 00:20:00,20.74,30.34,2670.9438
2023-07-11 00:25:00,20.06,30.34,2642.8184
2023-07-11 00:30:00,20.26,30.34,2606.0986
2023-07-11 00:35:00,20.26,30.34,2581.2715
2023-07-11 00:40:00,19.99,30.34,2557.2288
2023-07-11 00:45:00,19.98,30.34,2559.6187
2023-07-11 00:50:00,19.83,30.34,2526.211
2023-07-11 00:55:00,19.78,30.34,2514.3215
2023-07-11 01:00:00,19.93,26.25,2491.7847
2023-07-11 01:05:00,19.96,26.25,2481.9824
2023-07-11 01:10:00,19.81,26.25,2481.5488
2023-07-11 01:15:00,19.81,26.25,2444.1816
2023-07-11 01:20:00,19.8,26.25,2422.6423
2023-07-11 01:25:00,19.58,26.25,2416.6406
2023-07-11 01:30:00,19.78,26.25,2376.2856
2023-07-11 01:35:00,19.78,26.25,2380.3022
2023-07-11 01:40:00,19.72,26.25,2348.708
2023-07-11 01:45:00,19.61,26.25,2336.1367
2023-07-11 01:50:00,19.45,26.25,2331.6824
2023-07-11 01:55:00,19.51,26.25,2315.4395
2023-07-11 02:00:00,18.64,23.57,2302.7832
2023-07-11 02:05:00,17.25,23.57,2285.3896
2023-07-11 02:10:00,17.03,23.57,2281.946
2023-07-11 02:15:00,17.0,23.57,2277.8662
2023-07-11 02:20:00,17.1,23.57,2266.1968
2023-07-11 02:25:00,17.08,23.57,2254.166
2023-07-11 02:30:00,17.03,23.57,2231.7395
2023-07-11 02:35:00,17.0,23.57,2237.7031
2023-07-11 02:40:00,14.12,23.57,2220.3115
2023-07-11 02:45:00,14.12,23.57,2206.216
2023-07-11 02:50:00,14.12,23.57,2192.9844
2023-07-11 02:55:00,13.59,23.57,2198.1128
2023-07-11 03:00:00,17.0,22.51,2183.7017
2023-07-11 03:05:00,17.19,22.51,2173.4805
2023-07-11 03:10:00,16.83,22.51,2173.4753
2023-07-11 03:15:00,14.08,22.51,2170.1726
2023-07-11 03:20:00,14.1,22.51,2171.6885
2023-07-11 03:25:00,14.13,22.51,2166.5134
2023-07-11 03:30:00,15.5,22.51,2173.062
2023-07-11 03:35:00,16.92,22.51,2155.4902
2023-07-11 03:40:00,15.49,22.51,2138.9277
2023-07-11 03:45:00,16.96,22.51,2138.9534
2023-07-11 03:50:00,16.86,22.51,2131.9514
2023-07-11 03:55:00,16.83,22.51,2130.523
2023-07-11 04:00:00,14.21,25.06,2118.524
2023-07-11 04:05:00,15.62,25.06,2117.4248
2023-07-11 04:10:00,14.44,25.06,2118.1968
2023-07-11 04:15:00,15.16,25.06,2119.693
2023-07-11 04:20:00,15.18,25.06,2111.3623
2023-07-11 04:25:00,14.09,25.06,2116.753
2023-07-11 04:30:00,14.22,25.06,2119.373
2023-07-11 04:35:00,15.08,25.06,2117.2427
2023-07-11 04:40:00,15.14,25.06,2124.713
2023-07-11 04:45:00,16.89,25.06,2120.029
2023-07-11 04:50:00,16.88,25.06,2118.7095
2023-07-11 04:55:00,16.96,25.06,2102.9448
2023-07-11 05:00:00,14.0,30.73,2123.476
2023-07-11 05:05:00,13.34,30.73,2132.1042
2023-07-11 05:10:00,13.95,30.73,2158.3464
2023-07-11 05:15:00,16.96,30.73,2153.0464
2023-07-11 05:20:00,18.95,30.73,2156.4844
2023-07-11 05:25:00,18.37,30.73,2156.455
2023-07-11 05:30:00,18.33,30.73,2152.5742
2023-07-11 05:35:00,18.06,30.73,2139.2632
2023-07-11 05:40:00,18.06,30.73,2142.8247
2023-07-11 05:45:00,16.91,30.73,2128.6235
2023-07-11 05:50:00,13.93,30.73,2125.39
2023-07-11 05:55:00,15.36,30.73,2142.551
2023-07-11 06:00:00,10.87,28.1,2157.31
2023-07-11 06:05:00,13.16,28.1,2166.8403
2023-07-11 06:10:00,16.52,28.1,2194.7275
2023-07-11 06:15:00,17.36,28.1,2207.8945
2023-07-11 06:20:00,18.93,28.1,2211.1328
2023-07-11 06:25:00,19.47,28.1,2224.3909
2023-07-11 06:30:00,19.53,28.1,2231.747
2023-07-11 06:35:00,19.6,28.1,2247.4058
2023-07-11 06:40:00,19.62,28.1,2241.5767
2023-07-11 06:45:00,19.87,28.1,2279.175
2023-07-11 06:50:00,20.03,28.1,2263.0833
2023-07-11 06:55:00,19.75,28.1,2311.49
2023-07-11 07:00:00,19.58,33.48,2304.0652
2023-07-11 07:05:00,19.6,33.48,2315.9785
2023-07-11 07:10:00,19.65,33.48,2360.2983
2023-07-11 07:15:00,19.58,33.48,2395.124
2023-07-11 07:20:00,19.58,33.48,2392.1614
2023-07-11 07:25:00,19.69,33.48,2418.0198
2023-07-11 07:30:00,20.03,33.48,2418.5217
2023-07-11 07:35:00,21.19,33.48,2425.6829
2023-07-11 07:40:00,21.9,33.48,2429.041
2023-07-11 07:45:00,21.89,33.48,2450.2393
2023-07-11 07:50:00,20.84,33.48,2463.6165
2023-07-11 07:55:00,21.87,33.48,2467.371
2023-07-11 08:00:00,19.89,36.83,2500.569
2023-07-11 08:05:00,19.63,36.83,2514.022
2023-07-11 08:10:00,20.24,36.83,2526.5957
2023-07-11 08:15:00,20.3,36.83,2548.87
2023-07-11 08:20:00,19.96,36.83,2574.1592
2023-07-11 08:25:00,20.68,36.83,2588.242
2023-07-11 08:30:00,21.6,36.83,2604.5522
2023-07-11 08:35:00,26.88,36.83,2633.755
2023-07-11 08:40:00,26.82,36.83,2641.4077
2023-07-11 08:45:00,23.4,36.83,2681.665
2023-07-11 08:50:00,23.07,36.83,2660.455
2023-07-11 08:55:00,26.98,36.83,2672.8796
2023-07-11 09:00:00,21.72,39.81,2682.8335
2023-07-11 09:05:00,20.71,39.81,2663.6748
