Time Stamp,spread,Load
2023-07-01 15:05:00,15.080000000000005,3267.628
2023-07-01 15:10:00,12.39,3263.622
2023-07-01 15:15:00,11.07,3296.1763
2023-07-01 15:20:00,11.010000000000005,3289.3076
2023-07-01 15:25:00,11.07,3299.199
2023-07-01 15:30:00,12.370000000000005,3312.3794
2023-07-01 15:35:00,14.830000000000005,3299.2893
2023-07-01 15:40:00,12.64,3299.6943
2023-07-01 15:45:00,11.46,3333.315
2023-07-01 15:50:00,11.07,3342.8433
2023-07-01 15:55:00,8.760000000000005,3346.6982
2023-07-01 16:00:00,17.15,3365.2007
2023-07-01 16:05:00,-33.269999999999996,3385.2188
2023-07-01 16:10:00,15.07,3368.6973
2023-07-01 16:15:00,12.950000000000003,3380.232
2023-07-01 16:20:00,12.950000000000003,3401.0312
2023-07-01 16:25:00,13.030000000000001,3414.126
2023-07-01 16:30:00,13.160000000000004,3403.5981
2023-07-01 16:35:00,13.030000000000001,3419.9253
2023-07-01 16:40:00,4.230000000000004,3393.8076
2023-07-01 16:45:00,13.11,3418.9697
2023-07-01 16:50:00,12.219999999999999,3426.0513
2023-07-01 16:55:00,4.079999999999998,3438.5396
2023-07-01 17:00:00,15.379999999999995,3396.0
2023-07-01 17:05:00,15.18,3402.7725
2023-07-01 17:10:00,15.949999999999996,3421.8464
2023-07-01 17:15:00,15.989999999999995,3423.0205
2023-07-01 17:20:00,15.049999999999997,3448.2441
2023-07-01 17:25:00,12.579999999999998,3437.269
2023-07-01 17:30:00,15.39,3445.857
2023-07-01 17:35:00,17.409999999999997,3438.781
2023-07-01 17:40:00,17.46,3427.3398
2023-07-01 17:45:00,17.309999999999995,3413.7861
2023-07-01 17:50:00,17.32,3404.3691
2023-07-01 17:55:00,17.409999999999997,3409.8506
2023-07-01 18:00:00,18.870000000000005,3398.0889
2023-07-01 18:05:00,16.940000000000005,3382.88
2023-07-01 18:10:00,18.510000000000005,3369.8125
2023-07-01 18:15:00,21.310000000000002,3362.9875
2023-07-01 18:20:00,24.470000000000002,3337.194
2023-07-01 18:25:00,26.76,3349.4836
2023-07-01 18:30:00,26.200000000000003,3338.6914
2023-07-01 18:35:00,25.810000000000002,3291.7778
2023-07-01 18:40:00,25.78,3295.6694
2023-07-01 18:45:00,25.96,3268.544
2023-07-01 18:50:00,26.110000000000003,3261.7913
2023-07-01 18:55:00,26.250000000000004,3248.7288
2023-07-01 19:00:00,13.48,3225.2544
2023-07-01 19:05:00,11.25,3222.2231
2023-07-01 19:10:00,10.950000000000003,3192.3271
2023-07-01 19:15:00,9.020000000000003,3193.9607
2023-07-01 19:20:00,8.719999999999999,3194.5974
2023-07-01 19:25:00,9.020000000000003,3179.0327
2023-07-01 19:30:00,8.619999999999997,3171.7178
2023-07-01 19:35:00,8.54,3154.3345
2023-07-01 19:40:00,11.119999999999997,3115.4956
2023-07-01 19:45:00,12.190000000000001,3106.2651
2023-07-01 19:50:00,13.64,3092.9045
2023-07-01 19:55:00,13.64,3094.562
2023-07-01 20:00:00,-43.620000000000005,3082.7551
2023-07-01 20:05:00,-2.4000000000000057,3081.5317
2023-07-01 20:10:00,3.6899999999999977,3081.9258
2023-07-01 20:15:00,1.3299999999999983,3056.2883
2023-07-01 20:20:00,1.3699999999999974,3048.372
2023-07-01 20:25:00,-1.4200000000000017,3048.795
2023-07-01 20:30:00,-1.4600000000000009,3058.0872
2023-07-01 20:35:00,-1.25,3051.312
2023-07-01 20:40:00,-0.5500000000000043,3029.9272
2023-07-01 20:45:00,1.4499999999999957,3039.0674
2023-07-01 20:50:00,3.759999999999998,3046.639
2023-07-01 20:55:00,0.6999999999999957,3034.7148
2023-07-01 21:00:00,2.5899999999999963,3024.206
2023-07-01 21:05:00,3.3299999999999983,3004.604
2023-07-01 21:10:00,6.77,2996.4163
2023-07-01 21:15:00,6.93,2979.2356
2023-07-01 21:20:00,6.93,2988.7432
2023-07-01 21:25:00,6.940000000000001,2965.8586
2023-07-01 21:30:00,6.940000000000001,2950.7827
2023-07-01 21:35:00,6.960000000000001,2964.5432
2023-07-01 21:40:00,6.98,2940.2876
2023-07-01 21:45:00,7.009999999999998,2906.0479
2023-07-01 21:50:00,6.600000000000001,2902.1816
2023-07-01 21:55:00,6.98,2881.1345
2023-07-01 22:00:00,1.5999999999999943,2896.4077
2023-07-01 22:05:00,3.059999999999995,2870.6802
2023-07-01 22:10:00,4.089999999999996,2847.0132
2023-07-01 22:15:00,4.959999999999997,2840.7861
2023-07-01 22:20:00,5.139999999999997,2806.8813
2023-07-01 22:25:00,5.289999999999996,2788.558
2023-07-01 22:30:00,4.889999999999997,2795.338
2023-07-01 22:35:00,4.729999999999997,2769.5747
2023-07-01 22:40:00,4.849999999999998,2760.419
2023-07-01 22:45:00,3.2099999999999937,2749.4077
2023-07-01 22:50:00,1.8899999999999935,2738.853
2023-07-01 22:55:00,1.8200000000000003,2749.6755
2023-07-01 23:00:00,-1.3500000000000014,2722.9727
2023-07-01 23:05:00,-33.71,2700.0269
2023-07-01 23:10:00,-2.6300000000000026,2685.3047
2023-07-01 23:15:00,-1.8500000000000014,2684.9133
2023-07-01 23:20:00,1.6799999999999997,2659.9546
2023-07-01 23:25:00,2.1900000000000013,2640.793
2023-07-01 23:30:00,1.9699999999999989,2643.7769
2023-07-01 23:35:00,2.030000000000001,2619.7468
2023-07-01 23:40:00,2.0,2585.6265
2023-07-01 23:45:00,2.5,2571.4512
2023-07-01 23:50:00,3.120000000000001,2553.4702
2023-07-01 23:55:00,3.9299999999999997,2553.414
2023-07-02 00:00:00,-9.0,2509.2397
2023-07-02 00:05:00,-9.0,2504.5005
2023-07-02 00:10:00,-5.159999999999997,2492.0718
2023-07-02 00:15:00,-3.1099999999999994,2489.7173
2023-07-02 00:20:00,-3.530000000000001,2463.9788
2023-07-02 00:25:00,-3.1000000000000014,2458.6938
2023-07-02 00:30:00,-3.5,2451.6875
2023-07-02 00:35:00,-4.390000000000001,2432.4243
2023-07-02 00:40:00,-3.25,2418.9224
2023-07-02 00:45:00,-2.9399999999999977,2408.2866
2023-07-02 00:50:00,-1.0799999999999983,2409.7556
2023-07-02 00:55:00,-0.5,2374.9517
2023-07-02 01:00:00,-2.1099999999999994,2373.6162
2023-07-02 01:05:00,-2.1799999999999997,2366.0464
2023-07-02 01:10:00,-2.1199999999999974,2350.6514
2023-07-02 01:15:00,-2.0199999999999996,2346.8447
2023-07-02 01:20:00,-2.0199999999999996,2341.079
2023-07-02 01:25:00,-2.049999999999997,2317.6074
2023-07-02 01:30:00,-2.2699999999999996,2303.5986
2023-07-02 01:35:00,-2.629999999999999,2295.1099
2023-07-02 01:40:00,-2.1499999999999986,2292.2805
2023-07-02 01:45:00,-2.1199999999999974,2281.213
2023-07-02 01:50:00,-2.1199999999999974,2278.3289
2023-07-02 01:55:00,-2.0199999999999996,2257.4067
2023-07-02 02:00:00,-12.009999999999998,2262.5283
2023-07-02 02:05:00,-12.009999999999998,2262.5923
2023-07-02 02:10:00,-2.2399999999999984,2258.2305
2023-07-02 02:15:00,-11.979999999999997,2262.7317
2023-07-02 02:20:00,-12.009999999999998,2243.1965
2023-07-02 02:25:00,-12.009999999999998,2243.0063
2023-07-02 02:30:00,-11.979999999999997,2215.4526
2023-07-02 02:35:00,-12.0,2215.6812
2023-07-02 02:40:00,-11.969999999999999,2211.1626
2023-07-02 02:45:00,-0.9100000000000001,2197.0435
2023-07-02 02:50:00,-0.879999999999999,2201.585
2023-07-02 02:55:00,0.1999999999999993,2184.1064
2023-07-02 03:00:00,-4.870000000000001,2171.6904
2023-07-02 03:05:00,-5.870000000000001,2170.9067
2023-07-02 03:10:00,-5.539999999999999,2165.1248
2023-07-02 03:15:00,-5.510000000000002,2173.387
2023-07-02 03:20:00,-5.489999999999998,2159.6147
2023-07-02 03:25:00,-4.850000000000001,2166.1765
2023-07-02 03:30:00,-4.850000000000001,2152.6921
2023-07-02 03:35:00,-4.82,2167.046
2023-07-02 03:40:00,-4.82,2143.3901
2023-07-02 03:45:00,-4.41,2150.037
2023-07-02 03:50:00,-5.469999999999999,2136.3975
2023-07-02 03:55:00,-5.460000000000001,2145.2468
2023-07-02 04:00:00,0.19000000000000128,2125.2988
2023-07-02 04:05:00,1.0399999999999991,2148.4219
2023-07-02 04:10:00,1.0300000000000011,2142.739
2023-07-02 04:15:00,1.0399999999999991,2123.4888
2023-07-02 04:20:00,1.0600000000000023,2130.517
2023-07-02 04:25:00,1.1000000000000014,2119.739
2023-07-02 04:30:00,1.0800000000000018,2127.0503
2023-07-02 04:35:00,1.120000000000001,2114.667
2023-07-02 04:40:00,1.1500000000000021,2133.942
2023-07-02 04:45:00,1.1500000000000021,2117.2087
2023-07-02 04:50:00,1.120000000000001,2124.0862
2023-07-02 04:55:00,1.120000000000001,2119.6177
2023-07-02 05:00:00,3.6400000000000006,2120.8796
2023-07-02 05:05:00,4.050000000000001,2119.6301
2023-07-02 05:10:00,4.25,2131.791
2023-07-02 05:15:00,4.23,2143.546
2023-07-02 05:20:00,4.25,2119.713
2023-07-02 05:25:00,4.390000000000001,2121.4033
2023-07-02 05:30:00,4.390000000000001,2118.016
2023-07-02 05:35:00,4.07,2122.6226
2023-07-02 05:40:00,4.09,2111.6362
2023-07-02 05:45:00,4.07,2113.323
2023-07-02 05:50:00,3.719999999999999,2106.906
2023-07-02 05:55:00,3.719999999999999,2124.2273
2023-07-02 06:00:00,1.9800000000000004,2111.528
2023-07-02 06:05:00,-0.9599999999999973,2109.9363
2023-07-02 06:10:00,-1.0699999999999967,2124.7021
2023-07-02 06:15:00,-0.9799999999999969,2122.928
2023-07-02 06:20:00,1.5600000000000023,2121.898
2023-07-02 06:25:00,1.5200000000000031,2134.7417
